addr	name	kind	module	class	attributed_by	size
004683f0	FUN_004683f0	lib	_library	sqlite	lib-island	32
00468410	FUN_00468410	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	72
00468460	FUN_00468460	gamemisc	game_misc	_artifacts	role:artifact	405
00468600	FUN_00468600	lib	_library	sqlite	lib-island	107
00468670	FUN_00468670	lib	_library	sqlite	lib-island	104
004686e0	FUN_004686e0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	104
00468750	FUN_00468750	gamemisc	game_misc	Unsorted_001	none	145
004687f0	FUN_004687f0	lib	_library	sqlite	lib-string	214
004688d0	FUN_004688d0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	205
004689a0	FUN_004689a0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	51
004689e0	FUN_004689e0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	130
00468a70	compute_468a70	gamemisc	game_misc	_helpers_computed	role:computed	19
00468a90	FUN_00468a90	gamemisc	game_misc	_artifacts	role:artifact	811
00468dc0	FUN_00468dc0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	101
00468e30	fwd_004a0180_468e30	gamemisc	game_misc	_helpers_thunk	role:thunk	32
00468e50	FUN_00468e50	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	32
00468e70	FUN_00468e70	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	204
00468f40	FUN_00468f40	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	30
00468f60	FUN_00468f60	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	30
00468f80	FUN_00468f80	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	31
00468fa0	FUN_00468fa0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	356
00469150	FUN_00469150	gamemisc	world	Helpers	caller-vote	30
00469170	FUN_00469170	gamemisc	game_misc	_helpers_wrapper	role:wrapper	70
004691c0	FUN_004691c0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	88
00469220	FUN_00469220	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	81
00469280	FUN_00469280	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	14
00469290	FUN_00469290	gamemisc	game_misc	Unsorted_001	none	81
004692f0	FUN_004692f0	gamemisc	game_misc	_artifacts	role:artifact	437
004694b0	FUN_004694b0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	51
004694f0	FUN_004694f0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	17
00469510	fwd_004709e0_469510	gamemisc	game_misc	_helpers_thunk	role:thunk	30
00469530	FUN_00469530	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	86
00469590	FUN_00469590	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	30
004695b0	FUN_004695b0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	324
00469710	FUN_00469710	gamemisc	game_misc	Unsorted_001	none	78
00469760	FUN_00469760	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	14
00469770	FUN_00469770	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	20
004697a0	FUN_004697a0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	39
004697d0	FUN_004697d0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	21
004697f0	FUN_004697f0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	60
00469830	FUN_00469830	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	271
00469940	FUN_00469940	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	20
00469960	FUN_00469960	gamemisc	game_misc	_helpers_dtor-like	role:dtor-like	198
00469a30	FUN_00469a30	lib	_library	sqlite	lib-island	108
00469aa0	FUN_00469aa0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	108
00469b10	FUN_00469b10	gamemisc	game_misc	_artifacts	role:artifact	191
00469bd0	FUN_00469bd0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	110
00469c40	FUN_00469c40	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	110
00469cb0	FUN_00469cb0	lib	_library	sqlite	lib-island	618
00469f20	FUN_00469f20	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	26
00469f40	FUN_00469f40	gamemisc	entity	Helpers	caller-vote	127
00469fc0	FUN_00469fc0	gamemisc	entity	Helpers	caller-vote	95
0046a030	FUN_0046a030	gamemisc	game_misc	_artifacts	role:artifact	206
0046a100	FUN_0046a100	gamemisc	game_misc	Unsorted_001	none	955
0046a4c0	FUN_0046a4c0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	95
0046a520	FUN_0046a520	gamemisc	game_misc	Unsorted_001	none	473
0046a710	FUN_0046a710	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	128
0046a790	FUN_0046a790	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	39
0046a7c0	FUN_0046a7c0	gamemisc	game_misc	_artifacts	role:artifact	155
0046a860	FUN_0046a860	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	133
0046a8f0	FUN_0046a8f0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	41
0046a920	FUN_0046a920	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	41
0046a950	FUN_0046a950	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	35
0046a980	FUN_0046a980	gamemisc	game_misc	_helpers_wrapper	role:wrapper	98
0046a9f0	FUN_0046a9f0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	64
0046aa30	FUN_0046aa30	lib	_library	sqlite	lib-island	115
0046aab0	FUN_0046aab0	lib	_library	sqlite	lib-island	191
0046ab70	FUN_0046ab70	gamemisc	game_misc	_helpers_wrapper	role:wrapper	96
0046ac30	FUN_0046ac30	gamemisc	game_misc	_helpers_wrapper	role:wrapper	96
0046ace0	FUN_0046ace0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	39
0046ad10	FUN_0046ad10	gamemisc	game_misc	_indirect_dispatch-target	role:dispatch-target	85
0046ad70	FUN_0046ad70	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	188
0046ae30	FUN_0046ae30	gamemisc	game_misc	_helpers_wrapper	role:wrapper	18
0046ae50	FUN_0046ae50	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	145
0046aef0	compute_46aef0	gamemisc	game_misc	_helpers_computed	role:computed	14
0046af10	FUN_0046af10	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	445
0046b0d0	compute_46b0d0	gamemisc	game_misc	_helpers_computed	role:computed	14
0046b0e0	FUN_0046b0e0	gamemisc	game_misc	Unsorted_001	none	218
0046b1c0	compute_46b1c0	gamemisc	game_misc	_helpers_computed	role:computed	14
0046b1d0	FUN_0046b1d0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	27
0046b1f0	FUN_0046b1f0	gamemisc	game_misc	_indirect_vfunc	role:vfunc-indirect	88
0046b250	FUN_0046b250	gamemisc	world	Helpers	caller-vote	1
0046b260	FUN_0046b260	gamemisc	game_misc	Unsorted_001	none	73
0046b2b0	FUN_0046b2b0	gamemisc	game_misc	Unsorted_001	none	51
0046b2f0	FUN_0046b2f0	lib	_library	sqlite	lib-island	829
0046b630	FUN_0046b630	lib	_library	sqlite	lib-island	57
0046b680	FUN_0046b680	lib	_library	sqlite	lib-island	105
0046b6f0	FUN_0046b6f0	lib	_library	sqlite	lib-island	140
0046b780	FUN_0046b780	lib	_library	sqlite	lib-island	594
0046b9f0	FUN_0046b9f0	lib	_library	sqlite	lib-island	186
0046bab0	FUN_0046bab0	gamemisc	game_misc	Unsorted_001	none	37
0046bae0	FUN_0046bae0	lib	_library	sqlite	lib-island	1907
0046c260	FUN_0046c260	lib	_library	sqlite	lib-island	210
0046c340	FUN_0046c340	lib	_library	sqlite	lib-string	363
0046c4b0	FUN_0046c4b0	lib	_library	sqlite	lib-island	482
0046c6a0	FUN_0046c6a0	lib	_library	sqlite	lib-island	30
0046c6c0	FUN_0046c6c0	gamemisc	game_misc	_indirect_callback	role:callback	235
0046c7b0	FUN_0046c7b0	gamemisc	game_misc	_indirect_callback	role:callback	721
0046ca90	FUN_0046ca90	lib	_library	sqlite	lib-island	388
0046cc20	FUN_0046cc20	lib	_library	sqlite	lib-island	4762
0046dec0	FUN_0046dec0	lib	_library	sqlite	lib-island	220
0046dfa0	FUN_0046dfa0	lib	_library	sqlite	lib-island	122
0046e020	FUN_0046e020	lib	_library	sqlite	lib-island	157
0046e0c0	FUN_0046e0c0	lib	_library	sqlite	lib-island	122
0046e140	FUN_0046e140	lib	_library	sqlite	lib-island	32
0046e160	FUN_0046e160	lib	_library	sqlite	lib-island	553
0046e390	FUN_0046e390	lib	_library	sqlite	lib-island	386
0046e520	FUN_0046e520	lib	_library	sqlite	lib-island	388
0046e6b0	FUN_0046e6b0	lib	_library	sqlite	lib-island	301
0046e7e0	FUN_0046e7e0	lib	_library	sqlite	lib-island	755
0046eada	FUN_0046eada	gamemisc	game_misc	_artifacts	role:artifact	278
0046f5da	FUN_0046f5da	gamemisc	game_misc	_artifacts	role:artifact	277
0046f6f0	FUN_0046f6f0	lib	_library	sqlite	lib-island	398
0046f880	FUN_0046f880	gamemisc	game_misc	Unsorted_001	none	267
0046f990	FUN_0046f990	gamemisc	game_misc	Unsorted_001	none	1866
004700da	FUN_004700da	gamemisc	game_misc	_artifacts	role:artifact	537
00470300	FUN_00470300	gamemisc	game_misc	Unsorted_002	none	91
00470360	FUN_00470360	gamemisc	game_misc	Unsorted_002	none	858
004706c0	FUN_004706c0	gamemisc	game_misc	Unsorted_002	none	543
004708e0	FUN_004708e0	gamemisc	game_misc	_indirect_callback	role:callback	191
004709a0	FUN_004709a0	lib	_library	sqlite	lib-island	53
004709e0	FUN_004709e0	gamemisc	world	Helpers	caller-vote	182
00470aa0	FUN_00470aa0	gamemisc	game_misc	Unsorted_002	none	256
00470ba0	FUN_00470ba0	lib	_library	sqlite	lib-island	374
00470d20	FUN_00470d20	lib	_library	sqlite	lib-island	595
00470f80	FUN_00470f80	lib	_library	sqlite	lib-island	116
00471000	FUN_00471000	lib	_library	sqlite	lib-island	501
00471200	FUN_00471200	lib	_library	sqlite	lib-island	189
004712c0	FUN_004712c0	lib	_library	sqlite	lib-island	81
00471320	FUN_00471320	lib	_library	sqlite	lib-island	547
00471550	FUN_00471550	gamemisc	game_misc	_indirect_callback	role:callback	65
004715a0	FUN_004715a0	lib	_library	sqlite	lib-island	262
004716b0	FUN_004716b0	lib	_library	sqlite	lib-island	95
00471710	FUN_00471710	lib	_library	sqlite	lib-island	310
00471850	FUN_00471850	lib	_library	sqlite	lib-island	74
004718a0	FUN_004718a0	lib	_library	sqlite	lib-island	100
00471910	FUN_00471910	lib	_library	sqlite	lib-island	215
004719f0	FUN_004719f0	gamemisc	db	Helpers	caller-vote	163
00471aa0	FUN_00471aa0	lib	_library	sqlite	lib-island	200
00471b70	FUN_00471b70	lib	_library	sqlite	lib-island	167
00471c20	FUN_00471c20	lib	_library	sqlite	lib-island	105
00471c90	FUN_00471c90	lib	_library	sqlite	lib-island	230
00471d80	FUN_00471d80	lib	_library	sqlite	lib-island	511
00471f80	FUN_00471f80	lib	_library	sqlite	lib-island	136
00472010	FUN_00472010	lib	_library	sqlite	lib-island	121
00472090	FUN_00472090	lib	_library	sqlite	lib-island	320
004721aa	FUN_004721aa	gamemisc	game_misc	_artifacts	role:artifact	1690
00472880	FUN_00472880	lib	_library	sqlite	lib-island	251
00472980	FUN_00472980	lib	_library	sqlite	lib-island	484
00472b70	FUN_00472b70	lib	_library	sqlite	lib-island	407
00472d10	FUN_00472d10	lib	_library	sqlite	lib-island	118
00472d90	FUN_00472d90	lib	_library	sqlite	lib-island	341
00472ef0	FUN_00472ef0	gamemisc	game_misc	Unsorted_002	none	718
004731c0	FUN_004731c0	gamemisc	game_misc	Unsorted_002	none	109
00473230	FUN_00473230	lib	_library	sqlite	lib-island	432
004733e0	FUN_004733e0	lib	_library	sqlite	lib-island	361
00473550	FUN_00473550	lib	_library	sqlite	lib-island	264
00473660	FUN_00473660	gamemisc	game_misc	Unsorted_002	none	302
00473790	FUN_00473790	lib	_library	sqlite	lib-island	224
00473870	FUN_00473870	lib	_library	sqlite	lib-island	89
004738d0	FUN_004738d0	gamemisc	game_misc	Unsorted_002	none	4528
00474a90	FUN_00474a90	lib	_library	sqlite	lib-island	303
00474bc0	FUN_00474bc0	lib	_library	sqlite	lib-island	306
00474d00	FUN_00474d00	lib	_library	sqlite	lib-island	477
00474ee0	FUN_00474ee0	lib	_library	sqlite	lib-island	116
00474f60	FUN_00474f60	lib	_library	sqlite	lib-island	124
00474fe0	FUN_00474fe0	lib	_library	sqlite	lib-island	96
00475040	FUN_00475040	lib	_library	sqlite	lib-island	111
004750b0	FUN_004750b0	lib	_library	sqlite	lib-island	410
00475250	FUN_00475250	lib	_library	sqlite	lib-island	155
004752f0	FUN_004752f0	gamemisc	game_misc	Unsorted_002	none	181
004753b0	FUN_004753b0	gamemisc	game_misc	Unsorted_002	none	319
004754f0	FUN_004754f0	lib	_library	sqlite	lib-island	387
00475680	FUN_00475680	gamemisc	game_misc	Unsorted_002	none	279
004757a0	FUN_004757a0	lib	_library	sqlite	lib-island	68
004757f0	FUN_004757f0	gamemisc	game_misc	Unsorted_002	none	2074
00476020	FUN_00476020	gamemisc	game_misc	Unsorted_002	none	95
00476080	FUN_00476080	gamemisc	game_misc	Unsorted_002	none	169
00476130	FUN_00476130	lib	_library	sqlite	lib-island	188
004761f0	FUN_004761f0	lib	_library	sqlite	lib-island	66
00476240	FUN_00476240	lib	_library	sqlite	lib-string	143
004762d0	FUN_004762d0	gamemisc	game_misc	Unsorted_002	none	413
00476470	FUN_00476470	gamemisc	game_misc	Unsorted_002	none	331
004765c0	FUN_004765c0	lib	_library	sqlite	lib-string	580
00476810	FUN_00476810	lib	_library	sqlite	lib-island	152
004768b0	FUN_004768b0	lib	_library	sqlite	lib-island	138
0047693a	FUN_0047693a	gamemisc	game_misc	_artifacts	role:artifact	304
00476a70	FUN_00476a70	lib	_library	sqlite	lib-string	270
00476b80	FUN_00476b80	lib	_library	sqlite	lib-island	134
00476c10	FUN_00476c10	gamemisc	game_misc	Unsorted_002	none	72
00476c60	FUN_00476c60	gamemisc	db	Helpers	caller-vote	42
00476c8a	FUN_00476c8a	gamemisc	game_misc	_artifacts	role:artifact	149
00476d20	FUN_00476d20	lib	_library	sqlite	lib-island	649
00476ff0	FUN_00476ff0	lib	_library	sqlite	lib-island	26
0047700a	FUN_0047700a	gamemisc	game_misc	_artifacts	role:artifact	111
00477080	FUN_00477080	lib	_library	sqlite	lib-island	104
004770f0	FUN_004770f0	lib	_library	sqlite	lib-island	222
004771d0	FUN_004771d0	lib	_library	sqlite	lib-island	105
00477240	FUN_00477240	lib	_library	sqlite	lib-island	72
00477290	FUN_00477290	gamemisc	game_misc	Unsorted_002	none	74
004772e0	FUN_004772e0	gamemisc	game_misc	_indirect_callback	role:callback	138
004773d0	FUN_004773d0	lib	_library	sqlite	lib-island	346
00477530	FUN_00477530	lib	_library	sqlite	lib-island	126
004775b0	FUN_004775b0	lib	_library	sqlite	lib-island	293
004776e0	FUN_004776e0	gamemisc	game_misc	Unsorted_002	none	487
004778d0	FUN_004778d0	gamemisc	game_misc	Unsorted_002	none	581
00477b20	FUN_00477b20	lib	_library	sqlite	lib-island	269
00477c30	FUN_00477c30	lib	_library	sqlite	lib-island	231
00477d20	FUN_00477d20	lib	_library	sqlite	lib-island	55
00477d60	FUN_00477d60	lib	_library	sqlite	lib-island	1777
00478460	FUN_00478460	lib	_library	sqlite	lib-island	1422
004789f0	FUN_004789f0	lib	_library	sqlite	lib-island	312
00478b30	FUN_00478b30	lib	_library	sqlite	lib-island	121
00478bb0	FUN_00478bb0	lib	_library	sqlite	lib-island	554
00478de0	FUN_00478de0	lib	_library	sqlite	lib-island	119
00478e60	FUN_00478e60	gamemisc	game_misc	_indirect_callback	role:callback	73
00478f40	FUN_00478f40	lib	_library	sqlite	lib-island	349
004790b0	FUN_004790b0	lib	_library	sqlite	lib-island	146
00479150	FUN_00479150	gamemisc	game_misc	_indirect_callback	role:callback	82
004791b0	FUN_004791b0	lib	_library	sqlite	lib-island	134
00479240	FUN_00479240	lib	_library	sqlite	lib-island	136
004792d0	FUN_004792d0	lib	_library	sqlite	lib-island	140
00479360	FUN_00479360	lib	_library	sqlite	lib-island	133
004793f0	FUN_004793f0	lib	_library	sqlite	lib-island	191
004794b0	FUN_004794b0	lib	_library	sqlite	lib-island	838
00479800	FUN_00479800	lib	_library	sqlite	lib-island	272
00479910	FUN_00479910	lib	_library	sqlite	lib-string	218
004799f0	FUN_004799f0	lib	_library	sqlite	lib-island	249
00479af0	FUN_00479af0	lib	_library	sqlite	lib-island	156
00479b90	FUN_00479b90	lib	_library	sqlite	lib-island	180
00479c50	FUN_00479c50	lib	_library	sqlite	lib-island	351
00479db0	FUN_00479db0	lib	_library	sqlite	lib-string	2539
0047a7a0	FUN_0047a7a0	lib	_library	sqlite	lib-string	2072
0047afc0	FUN_0047afc0	gamemisc	game_misc	Unsorted_002	none	1397
0047b540	FUN_0047b540	lib	_library	sqlite	lib-island	88
0047b5a0	FUN_0047b5a0	lib	_library	sqlite	lib-island	399
0047b730	FUN_0047b730	lib	_library	sqlite	lib-island	1350
0047bc80	FUN_0047bc80	lib	_library	sqlite	lib-island	228
0047bd90	FUN_0047bd90	lib	_library	sqlite	lib-island	35
0047bdc0	FUN_0047bdc0	lib	_library	sqlite	lib-island	786
0047c0e0	FUN_0047c0e0	lib	_library	sqlite	lib-island	593
0047c340	FUN_0047c340	lib	_library	sqlite	lib-island	28
0047c360	FUN_0047c360	lib	_library	sqlite	lib-island	41
0047c390	FUN_0047c390	lib	_library	sqlite	lib-island	132
0047c420	FUN_0047c420	lib	_library	sqlite	lib-island	420
0047c5d0	FUN_0047c5d0	lib	_library	sqlite	lib-island	297
0047c700	FUN_0047c700	gamemisc	game_misc	Unsorted_002	none	823
0047ca50	FUN_0047ca50	lib	_library	sqlite	lib-island	1439
0047d000	FUN_0047d000	lib	_library	sqlite	lib-island	141
0047d090	FUN_0047d090	lib	_library	sqlite	lib-island	171
0047d150	FUN_0047d150	lib	_library	sqlite	lib-island	81
0047d1b0	FUN_0047d1b0	gamemisc	game_misc	Unsorted_002	none	148
0047d250	FUN_0047d250	gamemisc	game_misc	Unsorted_002	none	374
0047d3d0	FUN_0047d3d0	lib	_library	sqlite	lib-island	64
0047d410	FUN_0047d410	lib	_library	sqlite	lib-island	66
0047d460	FUN_0047d460	lib	_library	sqlite	lib-island	356
0047d5d0	FUN_0047d5d0	gamemisc	game_misc	Unsorted_002	none	286
0047d6f0	FUN_0047d6f0	lib	_library	sqlite	lib-island	887
0047da70	FUN_0047da70	lib	_library	sqlite	lib-island	151
0047db10	FUN_0047db10	gamemisc	game_misc	Unsorted_002	none	754
0047de10	FUN_0047de10	lib	_library	sqlite	lib-island	125
0047de90	FUN_0047de90	lib	_library	sqlite	lib-island	104
0047df00	FUN_0047df00	lib	_library	sqlite	lib-island	391
0047e090	FUN_0047e090	lib	_library	sqlite	lib-island	54
0047e0d0	FUN_0047e0d0	lib	_library	sqlite	lib-island	120
0047e150	FUN_0047e150	lib	_library	sqlite	lib-island	166
0047e200	FUN_0047e200	lib	_library	sqlite	lib-island	123
0047e280	mutator_47e280	gamemisc	game_misc	_helpers_mutator	role:mutator	24
0047e2a0	FUN_0047e2a0	lib	_library	sqlite	lib-island	62
0047e2e0	FUN_0047e2e0	lib	_library	sqlite	lib-island	1030
0047e6f0	FUN_0047e6f0	lib	_library	sqlite	lib-island	419
0047e8a0	FUN_0047e8a0	lib	_library	sqlite	lib-island	103
0047e910	FUN_0047e910	lib	_library	sqlite	lib-island	83
0047e970	FUN_0047e970	gamemisc	game_misc	Unsorted_002	none	129
0047ea40	FUN_0047ea40	lib	_library	sqlite	lib-island	88
0047eaa0	FUN_0047eaa0	gamemisc	game_misc	Unsorted_002	none	289
0047ebd0	FUN_0047ebd0	gamemisc	game_misc	Unsorted_002	none	369
0047ed50	FUN_0047ed50	lib	_library	sqlite	lib-island	235
0047ee40	FUN_0047ee40	lib	_library	sqlite	lib-island	492
0047f030	FUN_0047f030	gamemisc	game_misc	_helpers_wrapper	role:wrapper	93
0047f090	FUN_0047f090	gamemisc	game_misc	Unsorted_002	none	167
0047f140	FUN_0047f140	lib	_library	sqlite	lib-island	94
0047f1a0	FUN_0047f1a0	gamemisc	game_misc	Unsorted_002	none	848
0047f4f0	FUN_0047f4f0	lib	_library	sqlite	lib-string	146
0047f590	FUN_0047f590	lib	_library	sqlite	lib-island	81
0047f5f0	FUN_0047f5f0	lib	_library	sqlite	lib-island	174
0047f6a0	FUN_0047f6a0	lib	_library	sqlite	lib-island	216
0047f780	FUN_0047f780	gamemisc	game_misc	Unsorted_002	none	543
0047f9a0	FUN_0047f9a0	lib	_library	sqlite	lib-island	250
0047fa9a	FUN_0047fa9a	lib	_library	sqlite	lib-string	344
0047fc00	FUN_0047fc00	lib	_library	sqlite	lib-island	891
0047ff80	FUN_0047ff80	lib	_library	sqlite	lib-string	1731
00480650	FUN_00480650	lib	_library	sqlite	lib-island	228
00480740	FUN_00480740	gamemisc	game_misc	Unsorted_002	none	129
004807d0	FUN_004807d0	lib	_library	sqlite	lib-island	112
00480840	FUN_00480840	lib	_library	sqlite	lib-island	552
00480a70	FUN_00480a70	lib	_library	sqlite	lib-island	145
00480b10	FUN_00480b10	lib	_library	sqlite	lib-island	116
00480b90	FUN_00480b90	lib	_library	sqlite	lib-island	80
00480be0	FUN_00480be0	lib	_library	sqlite	lib-island	133
00480c70	FUN_00480c70	lib	_library	sqlite	lib-island	408
00480e10	FUN_00480e10	lib	_library	sqlite	lib-island	1990
004815e0	FUN_004815e0	lib	_library	sqlite	lib-island	71
00481630	FUN_00481630	lib	_library	sqlite	lib-island	154
004816ca	FUN_004816ca	gamemisc	game_misc	_artifacts	role:artifact	7194
004832f0	FUN_004832f0	lib	_library	sqlite	lib-island	123
00483380	FUN_00483380	lib	_library	sqlite	lib-island	219
00483460	fwd_00468380_483460	gamemisc	game_misc	_helpers_thunk	role:thunk	45
00483490	FUN_00483490	lib	_library	sqlite	lib-island	60
004834d0	FUN_004834d0	gamemisc	game_misc	Unsorted_002	none	1140
00483950	FUN_00483950	lib	_library	sqlite	lib-string	440
00483b10	FUN_00483b10	lib	_library	sqlite	lib-island	86
00483b70	FUN_00483b70	lib	_library	sqlite	lib-island	42
00483ba0	FUN_00483ba0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	35
00483bd0	FUN_00483bd0	lib	_library	sqlite	lib-island	102
00483c40	FUN_00483c40	lib	_library	sqlite	lib-island	93
00483ca0	FUN_00483ca0	lib	_library	sqlite	lib-island	69
00483cf0	FUN_00483cf0	lib	_library	sqlite	lib-island	72
00483d40	FUN_00483d40	lib	_library	sqlite	lib-island	134
00483dd0	FUN_00483dd0	lib	_library	sqlite	lib-island	133
00483e60	FUN_00483e60	lib	_library	sqlite	lib-island	698
00484120	FUN_00484120	lib	_library	sqlite	lib-island	92
00484180	FUN_00484180	gamemisc	game_misc	_indirect_callback	role:callback	224
00484260	FUN_00484260	lib	_library	sqlite	lib-island	54
004842a0	FUN_004842a0	lib	_library	sqlite	lib-island	199
00484370	FUN_00484370	lib	_library	sqlite	lib-island	94
004843d0	FUN_004843d0	lib	_library	sqlite	lib-island	49
00484410	FUN_00484410	lib	_library	sqlite	lib-island	156
004844b0	FUN_004844b0	lib	_library	sqlite	lib-island	121
00484530	FUN_00484530	lib	_library	sqlite	lib-island	547
00484760	FUN_00484760	lib	_library	sqlite	lib-island	460
00484930	FUN_00484930	lib	_library	sqlite	lib-island	33
