addr	name	kind	module	class	attributed_by	size
0040f0ff	std::basic_stringstream<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction3	lib	_library	stl	stl-ns	12
0040f110	FUN_0040f110	gamemisc	engine	Helpers	caller-vote	89
0040f170	FUN_0040f170	gamemisc	control	Helpers	caller-vote	253
0040f20f	Catch_All@0040f20f	lib	_library	eh_funclets	eh	32
0040f24c	Catch_All@0040f24c	lib	_library	eh_funclets	eh	42
0040f2d0	FUN_0040f2d0	gamemisc	ui	Helpers	caller-vote	37
0040f300	FUN_0040f300	gamemisc	control	_helpers_dtor-like	role:dtor-like	178
0040f3c0	FUN_0040f3c0	gamemisc	ui	Unsorted	logic:caller-vote	197
0040f490	FUN_0040f490	gamemisc	control	Helpers	caller-vote	12
0040f4a0	FUN_0040f4a0	gamemisc	ui	Helpers	caller-vote	71
0040f4f0	FUN_0040f4f0	gamemisc	control	Helpers	caller-vote	125
0040f570	FUN_0040f570	gamemisc	control	Unsorted	logic:caller-vote	214
0040f650	FUN_0040f650	gamemisc	game_misc	Unsorted_000	none	48
0040f680	FUN_0040f680	gamemisc	game_misc	Unsorted_000	none	273
0040f7a0	FUN_0040f7a0	gamemisc	control	Unsorted	logic:caller-vote	246
0040f8a0	FUN_0040f8a0	gamemisc	ui	Helpers	caller-vote	17
0040f8c0	FUN_0040f8c0	gamemisc	ui	Helpers	caller-vote	11
0040f8e0	compute_40f8e0	gamemisc	game_misc	_helpers_computed	role:computed	4
0040f8f0	cube::AdaptionWidget::deleting_destructor_for_NamedObject	game	ui	AdaptionWidget	rtti	6438
00411270	FUN_00411270	gamemisc	engine	Helpers	caller-vote	165
00411320	compute_411320	gamemisc	game_misc	_helpers_computed	role:computed	4
00411330	plasma::Widget::vfunction5_for_NamedObject	game	engine	Widget	rtti	3
00411340	FUN_00411340	gamemisc	game_misc	Unsorted_000	none	189
00411400	FUN_00411400	gamemisc	control	Helpers	caller-vote	7
00411410	cube::AdaptionWidget::vfunction11_for_NamedObject	game	ui	AdaptionWidget	rtti	155
004114b0	cube::Controller::vfunction12	game	control	Controller	rtti	1
004114c0	std::basic_stringbuf<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction4	lib	_library	stl	stl-ns	514
004116d0	std::basic_stringbuf<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction5	lib	_library	stl	stl-ns	97
00411740	FUN_00411740	gamemisc	ui	Helpers	caller-vote	7
00411750	FUN_00411750	gamemisc	ui	Helpers	caller-vote	7
00411760	std::basic_stringbuf<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction11	lib	_library	stl	stl-ns	489
00411950	std::basic_stringbuf<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction12	lib	_library	stl	stl-ns	317
00411a90	mutator_411a90	gamemisc	game_misc	_helpers_mutator	role:mutator	30
00411ab0	FUN_00411ab0	gamemisc	control	Helpers	caller-vote	27
00411ad0	FUN_00411ad0	gamemisc	game_misc	_helpers_dtor-like	role:dtor-like	186
00411b90	FUN_00411b90	gamemisc	ui	_helpers_wrapper	role:wrapper	45
00411bc0	fwd_00411ad0_411bc0	gamemisc	game_misc	_helpers_thunk	role:thunk	31
00411be0	FUN_00411be0	gamemisc	engine	Helpers	caller-vote	135
00411c70	FUN_00411c70	gamemisc	control	Helpers	caller-vote	4
00411c80	std::basic_stringbuf<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>::vfunction7	lib	_library	stl	stl-ns	103
00411cf0	compute_411cf0	gamemisc	game_misc	_helpers_computed	role:computed	4
00411d00	compute_411d00	gamemisc	game_misc	_helpers_computed	role:computed	7
00411d10	powf_f	game	game_misc	Game	ledger	38
00411d40	FUN_00411d40	gamemisc	game_misc	Unsorted_000	none	164
00411df0	FUN_00411df0	gamemisc	game_misc	Unsorted_000	none	22
00411e10	FUN_00411e10	gamemisc	world	Helpers	caller-vote	28
00411e30	FUN_00411e30	gamemisc	entity	Unsorted	logic:caller-vote	28
00411e50	FUN_00411e50	gamemisc	entity	Helpers	caller-vote	558
00412080	FUN_00412080	gamemisc	control	Unsorted	logic:caller-vote	25
004120a0	compute_4120a0	gamemisc	game_misc	_helpers_computed	role:computed	12
004120b0	compute_4120b0	gamemisc	game_misc	_helpers_computed	role:computed	13
004120c0	FUN_004120c0	gamemisc	entity	Unsorted	logic:caller-vote	38
004120f0	FUN_004120f0	gamemisc	control	Unsorted	logic:caller-vote	40
00412120	FUN_00412120	gamemisc	game_misc	Unsorted_000	none	70
00412170	FUN_00412170	gamemisc	entity	Helpers	caller-vote	69
004121c0	FUN_004121c0	gamemisc	game_misc	Unsorted_000	none	55
00412200	FUN_00412200	gamemisc	control	Unsorted	logic:caller-vote	28
00412220	FUN_00412220	gamemisc	control	_helpers_wrapper	role:wrapper	56
00412260	FUN_00412260	gamemisc	game_misc	Unsorted_000	none	27
00412280	FUN_00412280	gamemisc	control	Unsorted	logic:caller-vote	55
004122c0	FUN_004122c0	gamemisc	control	Unsorted	logic:caller-vote	30
004122e0	FUN_004122e0	gamemisc	control	_helpers_wrapper	role:wrapper	52
00412320	FUN_00412320	gamemisc	control	Helpers	caller-vote	40
00412350	FUN_00412350	gamemisc	control	Unsorted	logic:caller-vote	54
00412390	FUN_00412390	gamemisc	game_misc	Unsorted_000	none	97
00412400	FUN_00412400	gamemisc	engine	Helpers	caller-vote	890
00412780	FUN_00412780	gamemisc	control	Unsorted	logic:caller-vote	54
004127c0	FUN_004127c0	gamemisc	game_misc	Unsorted_000	none	69
00412810	FUN_00412810	gamemisc	game_misc	_indirect_dispatch-target	role:dispatch-target	63
00412850	FUN_00412850	gamemisc	control	Unsorted	logic:caller-vote	54
00412890	FUN_00412890	gamemisc	control	Helpers	caller-vote	54
004128d0	FUN_004128d0	gamemisc	control	Helpers	caller-vote	19
004128f0	Creature_drawModel	game	entity	Proven	ledger	26870
00423e70	FUN_00423e70	gamemisc	engine	Unsorted	logic:caller-vote	112
00423ee0	FUN_00423ee0	gamemisc	control	_helpers_wrapper	role:wrapper	56
00423f20	FUN_00423f20	gamemisc	control	Helpers	caller-vote	69
00423f70	FUN_00423f70	gamemisc	game_misc	Unsorted_000	none	282
00424090	FUN_00424090	gamemisc	control	Helpers	caller-vote	96
004240f0	FUN_004240f0	gamemisc	control	_helpers_wrapper	role:wrapper	122
00424170	FUN_00424170	gamemisc	entity	Helpers	caller-vote	60
004241b0	FUN_004241b0	gamemisc	entity	Helpers	caller-vote	532
004243d0	FUN_004243d0	gamemisc	entity	Helpers	caller-vote	282
004244f0	FUN_004244f0	gamemisc	entity	Helpers	caller-vote	278
00424610	mat4_rotateZ	game	render	Proven	ledger	278
00424730	mat4_scaleAxes	game	render	Proven	ledger	217
00424810	compute_424810	gamemisc	game_misc	_helpers_computed	role:computed	4
00424820	compute_424820	gamemisc	game_misc	_helpers_computed	role:computed	4
00424830	FUN_00424830	gamemisc	control	Unsorted	logic:caller-vote	37
00424860	FUN_00424860	gamemisc	control	Unsorted	logic:caller-vote	50
004248a0	FUN_004248a0	gamemisc	control	Unsorted	logic:caller-vote	231
00424990	FUN_00424990	gamemisc	control	Unsorted	logic:caller-vote	203
00424a60	mat4_translate	game	render	Proven	ledger	201
00424b30	FUN_00424b30	gamemisc	control	Helpers	caller-vote	30
00424b50	FUN_00424b50	gamemisc	entity	_helpers_wrapper	role:wrapper	30
00424b70	FUN_00424b70	gamemisc	control	Helpers	caller-vote	40
00424ba0	FUN_00424ba0	gamemisc	game_misc	_helpers_ctor-like	role:ctor-like	381
00424d20	Catch_All@00424d20	lib	_library	eh_funclets	eh	26
00424d40	FUN_00424d40	gamemisc	game_misc	Unsorted_000	none	89
00424da0	FUN_00424da0	gamemisc	control	Unsorted	logic:caller-vote	164
00424e30	Catch_All@00424e30	lib	_library	eh_funclets	eh	42
00424e80	FUN_00424e80	gamemisc	control	Helpers	caller-vote	164
00424f30	FUN_00424f30	gamemisc	engine	Unsorted	logic:caller-vote	955
004252f0	FUN_004252f0	gamemisc	control	Unsorted	logic:caller-vote	55
00425330	FUN_00425330	gamemisc	control	Unsorted	logic:caller-vote	82
00425390	FUN_00425390	gamemisc	control	Unsorted	logic:caller-vote	183
00425450	cube::CharacterPreviewWidget::deleting_destructor_for_NamedObject	game	ui	CharacterPreviewWidget	rtti	8752
00427870	FUN_00427870	gamemisc	control	Helpers	caller-vote	148
00427910	FUN_00427910	gamemisc	game_misc	Unsorted_000	none	198
004279e0	FUN_004279e0	gamemisc	control	Helpers	caller-vote	7
004279f0	FUN_004279f0	gamemisc	control	Helpers	caller-vote	7
00427a00	FUN_00427a00	gamemisc	control	Helpers	caller-vote	39
00427a30	FUN_00427a30	gamemisc	engine	Helpers	caller-vote	68
00427a80	FUN_00427a80	gamemisc	game_misc	Unsorted_000	none	48
00427ab0	FUN_00427ab0	gamemisc	engine	Helpers	caller-vote	54
00427af0	FUN_00427af0	gamemisc	engine	Helpers	caller-vote	73
00427b40	FUN_00427b40	gamemisc	control	Helpers	caller-vote	123
00427bc0	FUN_00427bc0	gamemisc	control	Helpers	caller-vote	252
00427ce0	FUN_00427ce0	gamemisc	control	Helpers	caller-vote	2616
00428750	FUN_00428750	gamemisc	control	Unsorted	logic:caller-vote	346
004288b0	FUN_004288b0	gamemisc	control	Helpers	caller-vote	45
004288e0	FUN_004288e0	gamemisc	game_misc	Unsorted_000	none	52
00428920	FUN_00428920	gamemisc	control	Unsorted	logic:caller-vote	31
00428940	FUN_00428940	gamemisc	game_misc	Unsorted_000	none	41
00428970	compute_428970	gamemisc	game_misc	_helpers_computed	role:computed	13
00428980	compute_428980	gamemisc	game_misc	_helpers_computed	role:computed	15
00428990	FUN_00428990	gamemisc	ui	Helpers	caller-vote	70
004289e0	FUN_004289e0	gamemisc	ui	Helpers	caller-vote	69
00428a30	cube::AdaptionWidget::deleting_destructor_for_NamedObject	game	ui	AdaptionWidget	rtti	30
00428a60	FUN_00428a60	gamemisc	engine	Helpers	caller-vote	56
00428aa0	FUN_00428aa0	gamemisc	game_misc	Unsorted_000	none	31
00428ac0	FUN_00428ac0	gamemisc	engine	Helpers	caller-vote	186
00428b7d	Catch_All@00428b7d	lib	_library	eh_funclets	eh	8
00428ba0	FUN_00428ba0	gamemisc	engine	Helpers	caller-vote	185
00428c5c	Catch_All@00428c5c	lib	_library	eh_funclets	eh	8
00428c80	FUN_00428c80	gamemisc	engine	Helpers	caller-vote	115
00428d00	FUN_00428d00	gamemisc	engine	Helpers	caller-vote	115
00428d80	FUN_00428d80	gamemisc	control	Helpers	caller-vote	17
00428da0	FUN_00428da0	gamemisc	control	Helpers	caller-vote	15
00428db0	FUN_00428db0	gamemisc	control	Unsorted	logic:caller-vote	132
00428e40	cube::CharacterStyleWidget::deleting_destructor_for_NamedObject	game	ui	CharacterStyleWidget	rtti	10274
0042b7a0	FUN_0042b7a0	gamemisc	engine	Helpers	caller-vote	90
0042b800	FUN_0042b800	gamemisc	control	Helpers	caller-vote	4
0042b810	FUN_0042b810	gamemisc	control	_helpers_wrapper	role:wrapper	70
0042b860	FUN_0042b860	gamemisc	control	_helpers_wrapper	role:wrapper	77
0042b8b0	FUN_0042b8b0	gamemisc	control	_helpers_wrapper	role:wrapper	91
0042b910	FUN_0042b910	gamemisc	control	_helpers_wrapper	role:wrapper	58
0042b950	FUN_0042b950	gamemisc	control	_helpers_wrapper	role:wrapper	58
0042b990	FUN_0042b990	gamemisc	control	_helpers_wrapper	role:wrapper	77
0042b9e0	FUN_0042b9e0	gamemisc	control	_helpers_wrapper	role:wrapper	58
0042ba20	FUN_0042ba20	gamemisc	control	_helpers_wrapper	role:wrapper	58
0042ba60	FUN_0042ba60	gamemisc	control	_helpers_wrapper	role:wrapper	70
0042bab0	FUN_0042bab0	gamemisc	control	_helpers_wrapper	role:wrapper	77
0042bb00	cube::CharacterStyleWidget::vfunction11_for_NamedObject	game	ui	CharacterStyleWidget	rtti	536
0042bd20	FUN_0042bd20	gamemisc	engine	Unsorted	logic:caller-vote	99
0042bd90	FUN_0042bd90	gamemisc	control	Unsorted	logic:caller-vote	109
0042be00	FUN_0042be00	gamemisc	engine	Helpers	caller-vote	65
0042be50	FUN_0042be50	gamemisc	engine	Helpers	caller-vote	65
0042bea0	FUN_0042bea0	gamemisc	engine	Helpers	caller-vote	195
0042bf63	Catch_All@0042bf63	lib	_library	eh_funclets	eh	17
0042bf80	FUN_0042bf80	gamemisc	engine	Helpers	caller-vote	207
0042c04f	Catch_All@0042c04f	lib	_library	eh_funclets	eh	17
0042c070	FUN_0042c070	gamemisc	ui	Helpers	caller-vote	9
0042c080	FUN_0042c080	gamemisc	control	Unsorted	logic:caller-vote	889
0042c460	FUN_0042c460	gamemisc	control	Unsorted	logic:caller-vote	64
0042c4a0	vec3i64_toFloat	gamemisc	render	Proven	ledger	96
0042c500	FUN_0042c500	gamemisc	world	Unsorted	logic:caller-vote	26
0042c520	FUN_0042c520	gamemisc	control	Unsorted	logic:caller-vote	34
0042c550	cube::CombatBehavior::CombatBehavior	game	ai	CombatBehavior	rtti	46
0042c580	fwd_0068d946_42c580	gamemisc	game_misc	_helpers_thunk	role:thunk	44
0042c5b0	FUN_0042c5b0	gamemisc	control	Unsorted	logic:caller-vote	46
0042c5e0	FUN_0042c5e0	gamemisc	control	Unsorted	logic:caller-vote	149
0042c680	FUN_0042c680	gamemisc	game_misc	_artifacts	role:artifact	52
0042c6c0	compute_42c6c0	gamemisc	game_misc	_helpers_computed	role:computed	6
0042c6d0	compute_42c6d0	gamemisc	game_misc	_helpers_computed	role:computed	3
0042c6e0	fwd_0042c900_42c6e0	gamemisc	game_misc	_helpers_thunk	role:thunk	63
0042c720	FUN_0042c720	gamemisc	control	Helpers	caller-vote	22
0042c740	FUN_0042c740	gamemisc	control	Helpers	caller-vote	94
0042c7a0	FUN_0042c7a0	gamemisc	control	Unsorted	logic:caller-vote	85
0042c800	FUN_0042c800	gamemisc	control	Unsorted	logic:caller-vote	85
0042c860	FUN_0042c860	gamemisc	control	Helpers	caller-vote	37
0042c890	FUN_0042c890	gamemisc	control	Helpers	caller-vote	57
0042c8d0	FUN_0042c8d0	gamemisc	control	Unsorted	logic:caller-vote	37
0042c900	FUN_0042c900	gamemisc	game_misc	_helpers_wrapper	role:wrapper	120
0042c980	FUN_0042c980	gamemisc	control	Helpers	caller-vote	46
0042c9b0	FUN_0042c9b0	gamemisc	control	Helpers	caller-vote	22
0042c9d0	FUN_0042c9d0	gamemisc	control	Helpers	caller-vote	46
0042ca00	FUN_0042ca00	gamemisc	control	Unsorted	logic:caller-vote	22
0042ca20	FUN_0042ca20	gamemisc	ai	Helpers	caller-vote	57
0042ca80	FUN_0042ca80	gamemisc	engine	_helpers_wrapper	role:wrapper	44
0042cac0	FUN_0042cac0	gamemisc	game_misc	Unsorted_000	none	88
0042cb20	cube::CombatBehavior::vfunction1	game	ai	CombatBehavior	rtti	8846
0042ef10	FUN_0042ef10	gamemisc	ai	_helpers_dtor-like	role:dtor-like	158
0042efc0	cube::CombatBehavior::vfunction2	game	ai	CombatBehavior	rtti	55
0042f000	FUN_0042f000	gamemisc	control	Helpers	caller-vote	42
0042f030	mutator_42f030	gamemisc	game_misc	_helpers_mutator	role:mutator	15
0042f040	FUN_0042f040	gamemisc	game_misc	Unsorted_000	none	191
0042f100	FUN_0042f100	gamemisc	control	Helpers	caller-vote	54
0042f140	FUN_0042f140	gamemisc	control	Helpers	caller-vote	20
0042f160	FUN_0042f160	gamemisc	control	Helpers	caller-vote	40
0042f190	FUN_0042f190	gamemisc	control	Helpers	caller-vote	448
0042f360	FUN_0042f360	gamemisc	control	Helpers	caller-vote	114
0042f3e0	FUN_0042f3e0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	74
0042f430	FUN_0042f430	gamemisc	control	Helpers	caller-vote	21
0042f470	FUN_0042f470	gamemisc	control	Unsorted	logic:caller-vote	38
0042f4a0	FUN_0042f4a0	gamemisc	game_misc	Unsorted_000	none	197
0042f570	CRefTime::Millisecs	lib	_library	sdk_classes	rtti-lib-ns	18
0042f590	compute_42f590	gamemisc	game_misc	_helpers_computed	role:computed	10
0042f5a0	FUN_0042f5a0	gamemisc	world	Helpers	caller-vote	56
0042f5e0	cube::BlueprintPreviewWidget::vfunction1_for_NamedObject	game	ui	BlueprintPreviewWidget	rtti	48
0042f640	FUN_0042f640	gamemisc	control	Unsorted	logic:caller-vote	213
0042f720	FUN_0042f720	gamemisc	ui	Helpers	caller-vote	7
0042f730	FUN_0042f730	gamemisc	world	Unsorted	logic:caller-vote	174
0042f7e0	FUN_0042f7e0	gamemisc	game_misc	Unsorted_000	none	119
0042f860	FUN_0042f860	gamemisc	control	Unsorted	logic:caller-vote	175
0042f910	cube::BlueprintPreviewWidget::deleting_destructor_for_NamedObject	game	ui	BlueprintPreviewWidget	rtti	9235
004347a0	FUN_004347a0	gamemisc	world	Unsorted	logic:caller-vote	208
00434870	FUN_00434870	gamemisc	control	Helpers	caller-vote	50
004348b0	compute_4348b0	gamemisc	game_misc	_helpers_computed	role:computed	4
004348c0	FUN_004348c0	gamemisc	world	Helpers	caller-vote	11
004348d0	FUN_004348d0	gamemisc	ui	Helpers	caller-vote	7
004348e0	FUN_004348e0	gamemisc	ui	Helpers	caller-vote	7
004348f0	cube::BlueprintPreviewWidget::vfunction11_for_NamedObject	game	ui	BlueprintPreviewWidget	rtti	389
00434a80	FUN_00434a80	gamemisc	control	Helpers	caller-vote	4
00434a90	FUN_00434a90	gamemisc	world	Unsorted	logic:caller-vote	54
00434ad0	mat_scaleColumns	game	world	Proven	ledger	147
00434b70	compute_434b70	gamemisc	game_misc	_helpers_computed	role:computed	4
00434b80	FUN_00434b80	gamemisc	game_misc	Unsorted_000	none	144
00434c10	compute_434c10	gamemisc	game_misc	_helpers_computed	role:computed	10
00434c20	FUN_00434c20	gamemisc	control	Helpers	caller-vote	232
00434d10	FUN_00434d10	gamemisc	game_misc	Unsorted_000	none	120
00434d90	FUN_00434d90	gamemisc	control	Helpers	caller-vote	154
00434e30	cube::CharacterWidget::deleting_destructor_for_NamedObject	game	ui	CharacterWidget	rtti	16666
00439110	math_round_to_tenth	gamemisc	game_misc	Game	ledger	127
00439190	FUN_00439190	gamemisc	control	Helpers	caller-vote	60
004391d0	FUN_004391d0	gamemisc	control	Unsorted	logic:caller-vote	61
00439210	FUN_00439210	gamemisc	control	Helpers	caller-vote	159
004392af	Catch_All@004392af	lib	_library	eh_funclets	eh	8
004392d0	FUN_004392d0	gamemisc	control	Helpers	caller-vote	39
00439300	FUN_00439300	gamemisc	control	Helpers	caller-vote	152
00439398	Catch_All@00439398	lib	_library	eh_funclets	eh	8
004393b0	FUN_004393b0	gamemisc	control	Helpers	caller-vote	345
00439510	FUN_00439510	gamemisc	game_misc	_helpers_wrapper	role:wrapper	15
00439530	cube::ChatWidget::~ChatWidget	game	ui	ChatWidget	rtti	75
00439590	cube::ChatWidget::deleting_destructor_for_NamedObject	game	ui	ChatWidget	rtti	30
004395c0	FUN_004395c0	gamemisc	control	Helpers	caller-vote	54
00439600	FUN_00439600	gamemisc	game_misc	Unsorted_000	none	54
00439640	FUN_00439640	gamemisc	control	Helpers	caller-vote	20
00439660	cube::ChatWidget::vfunction4_for_NamedObject	game	ui	ChatWidget	rtti	18
00439680	FUN_00439680	gamemisc	ui	Helpers	caller-vote	55
004396d0	FUN_004396d0	gamemisc	control	Helpers	caller-vote	86
00439730	cube::ChatWidget::vfunction2_for_NamedObject	game	ui	ChatWidget	rtti	2163
00439fc0	FUN_00439fc0	gamemisc	engine	Helpers	caller-vote	60
0043a000	cube::Controller::vfunction2	game	control	Controller	rtti	3
0043a010	FUN_0043a010	gamemisc	control	Helpers	caller-vote	184
0043a0d0	FUN_0043a0d0	gamemisc	control	Helpers	caller-vote	402
0043a270	FUN_0043a270	gamemisc	game_misc	Unsorted_000	none	382
0043a3f0	FUN_0043a3f0	gamemisc	engine	Unsorted	logic:caller-vote	84
0043a450	FUN_0043a450	gamemisc	control	_helpers_wrapper	role:wrapper	57
0043a490	compute_43a490	gamemisc	game_misc	_helpers_computed	role:computed	7
0043a4a0	FUN_0043a4a0	gamemisc	control	Helpers	caller-vote	91
0043a500	FUN_0043a500	gamemisc	control	Helpers	caller-vote	1478
0043ab30	FUN_0043ab30	gamemisc	control	_helpers_wrapper	role:wrapper	77
0043ab80	cube::CompanionBehavior::CompanionBehavior	game	ai	CompanionBehavior	rtti	23
0043aba0	cube::CompanionBehavior::CompanionBehavior	game	ai	CompanionBehavior	rtti	27
0043abc0	FUN_0043abc0	gamemisc	control	Unsorted	logic:caller-vote	37
0043abf0	FUN_0043abf0	gamemisc	control	Unsorted	logic:caller-vote	35
0043ac20	FUN_0043ac20	gamemisc	control	Unsorted	logic:caller-vote	129
0043acb0	FUN_0043acb0	gamemisc	control	Helpers	caller-vote	37
0043ace0	cube::CompanionBehavior::vfunction1	game	ai	CompanionBehavior	rtti	1888
0043b450	cube::CompanionBehavior::vfunction2	game	ai	CompanionBehavior	rtti	41
0043b480	mutator_43b480	gamemisc	game_misc	_helpers_mutator	role:mutator	22
0043b4a0	FUN_0043b4a0	gamemisc	control	Helpers	caller-vote	19
0043b4c0	cube::Controller::Controller	game	control	Controller	rtti	121
0043b540	cube::Controller::~Controller	game	control	Controller	rtti	7
0043b550	cube::Controller::deleting_destructor	game	control	Controller	rtti	31
0043b580	cube::Controller::vfunction8	game	control	Controller	rtti	18
0043b5a0	cube::Controller::vfunction9	game	control	Controller	rtti	18
0043b5c0	cube::Controller::vfunction3	game	control	Controller	rtti	16
0043b5d0	cube::Controller::vfunction4	game	control	Controller	rtti	16
0043b5e0	FUN_0043b5e0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	24
0043b610	FUN_0043b610	gamemisc	control	Unsorted	logic:caller-vote	44
0043b640	FUN_0043b640	gamemisc	world	Helpers	caller-vote	31
0043b660	FUN_0043b660	gamemisc	control	Helpers	caller-vote	35
0043b690	cube::Creature::Creature	game	entity	Creature	rtti	1385
0043bc00	FUN_0043bc00	gamemisc	game_misc	Unsorted_000	none	1054
0043c020	FUN_0043c020	gamemisc	world	_helpers_wrapper	role:wrapper	122
0043c0a0	FUN_0043c0a0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	81
0043c100	FUN_0043c100	gamemisc	entity	Helpers	caller-vote	634
0043c380	FUN_0043c380	gamemisc	game_misc	_helpers_wrapper	role:wrapper	28
0043c3b0	FUN_0043c3b0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	28
0043c3e0	FUN_0043c3e0	gamemisc	game_misc	_helpers_wrapper	role:wrapper	28
0043c410	cube::Creature::~Creature	game	entity	Creature	rtti	127
0043c790	FUN_0043c790	gamemisc	control	_helpers_wrapper	role:wrapper	66
0043c820	FUN_0043c820	gamemisc	control	Helpers	caller-vote	19
0043c840	cube::Creature::deleting_destructor	game	entity	Creature	rtti	30
0043c870	FUN_0043c870	gamemisc	game_misc	Unsorted_000	none	47
0043c8a0	FUN_0043c8a0	gamemisc	entity	Helpers	caller-vote	57
